Section,Depth between samples (cm),position in section (mm),position in section (cm),Position in composite (cm),Composite depth (m),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Ca,Fe,Ti,TiD,Mo inc,Mo coh,Inc+Coh,Inc.Coh,,Ca (/inc+coh),Fe (/inc+coh),Ti (/inc+coh),Zr (/inc+coh),Rb (/inc+coh),Mn (/inc+coh),Sr (/inc+coh),K (/inc+coh),Si (/inc+coh),,SiTi,FeMn,Zr:Rb
BISH-BABOGAYA11-1A-1U-9B,0.02,964,96.4,825.91,8.2591,7.08,1,0.018353,-0.019443,0.006765,0.1074,14885,1.48,8469,46239,0.055456405,554.56405,18141,4832,22973,3.754346026,,0.368650155,2.012754103,0.055456405,0.025072912,0.016454098,0.022852914,0.122883385,0.028642319,0.006964698,,0.125588697,88.07428685,1.52380957
BISH-BABOGAYA11-1A-1U-9B,0.02,964.2,96.42,825.93,8.2593,7.08,1,0.018352,-0.019443,0.006799,0.1074,14865,1.44,9553,44578,0.057816032,578.16032,18266,4738,23004,3.85521317,,0.415275604,1.937836898,0.057816032,0.027386541,0.019474874,0.024734829,0.143018605,0.028690662,0.005173013,,0.089473684,78.34446311,1.406249971
BISH-BABOGAYA11-1A-1U-9B,0.02,964.4,96.44,825.95,8.2595,7.08,1,0.018351,-0.019443,0.006783,0.1074,14869,1.47,8393,44389,0.048965754,489.65754,18519,4783,23302,3.871837759,,0.360183675,1.904943782,0.048965754,0.029825766,0.018367522,0.022444425,0.138228478,0.025663033,0.003819415,,0.078001753,84.87380639,1.623831783
BISH-BABOGAYA11-1A-1U-9B,0.02,964.6,96.46,825.97,8.2597,7.08,1,0.018351,-0.019443,0.006853,0.1074,14911,1.48,8191,42993,0.047393569,473.93569,18549,4682,23231,3.961768475,,0.352589213,1.850673669,0.047393569,0.032714907,0.012741595,0.022297792,0.132151005,0.026214971,0.004821144,,0.101725704,82.99806855,2.56756764
BISH-BABOGAYA11-1A-1U-9B,0.02,964.8,96.48,825.99,8.2599,7.08,1,0.018351,-0.019443,0.006853,0.1074,14771,1.48,7904,40305,0.041985686,419.85686,19145,4887,24032,3.917536321,,0.328894807,1.677138815,0.041985686,0.029086218,0.015853862,0.019099534,0.123210719,0.020514314,0.004036285,,0.096134787,87.81045731,1.83464559
BISH-BABOGAYA11-1A-1U-9B,0.02,965,96.5,826.01,8.2601,7.08,1,0.018349,-0.019443,0.006891,0.1074,14766,1.39,7972,39492,0.04131749,413.1749,19195,4790,23985,4.007306889,,0.332374401,1.646529081,0.04131749,0.027600584,0.018678341,0.020387742,0.120700438,0.019220346,0.003919116,,0.094853683,80.76073755,1.477678558
BISH-BABOGAYA11-1A-1U-9B,0.02,965.2,96.52,826.03,8.2603,7.08,1,0.018348,-0.019443,0.006906,0.1074,14691,1.47,7731,39297,0.041208099,412.08099,19051,4755,23806,4.006519453,,0.324750063,1.650718306,0.041208099,0.031546669,0.022557338,0.020036965,0.114634966,0.01898681,0.002436361,,0.059123344,82.38364972,1.398510276
BISH-BABOGAYA11-1A-1U-9B,0.02,965.4,96.54,826.05,8.2605,7.08,1,0.018353,-0.019443,0.006985,0.1074,14440,1.37,7672,36435,0.037956633,379.56633,19166,4677,23843,4.097926021,,0.321771589,1.528121461,0.037956633,0.028268255,0.017782997,0.020802751,0.123516336,0.019586461,0.00285199,,0.075138122,73.45766245,1.58962266
BISH-BABOGAYA11-1A-1U-9B,0.02,965.6,96.56,826.07,8.2607,7.07,1,0.018353,-0.019443,0.006944,0.1074,14879,1.38,7171,42096,0.05077272,507.7272,19127,4685,23812,4.082604055,,0.30115068,1.767848144,0.05077272,0.027801109,0.021963716,0.022383672,0.124853015,0.019150008,0.004535528,,0.089330025,78.97936246,1.26577438
BISH-BABOGAYA11-1A-1U-9B,0.02,965.8,96.58,826.09,8.2609,7.07,1,0.018351,-0.019443,0.006966,0.1074,14677,1.48,6690,39868,0.046668907,466.68907,19103,4703,23806,4.061875399,,0.281021591,1.674703856,0.046668907,0.032512812,0.021549189,0.02020499,0.111862556,0.018776779,0.003234479,,0.069306931,82.88565627,1.508771954
BISH-BABOGAYA11-1A-1U-9B,0.02,966,96.6,826.11,8.2611,7.07,1,0.018352,-0.019443,0.007006,0.1074,14682,1.53,6943,40205,0.047997008,479.97008,19235,4829,24064,3.983226341,,0.288522274,1.670752992,0.047997008,0.023853059,0.010970745,0.020403923,0.113405918,0.020570146,0.004446476,,0.092640693,81.88390987,2.174242406
BISH-BABOGAYA11-1A-1U-9B,0.02,966.2,96.62,826.13,8.2613,7.07,1,0.018355,-0.019443,0.007066,0.1074,14521,1.45,7222,40491,0.053138285,531.38285,19280,4714,23994,4.089944845,,0.300991915,1.687546887,0.053138285,0.031299492,0.015920647,0.021505376,0.120363424,0.024256064,0.003417521,,0.064313725,78.4709315,1.965968594
BISH-BABOGAYA11-1A-1U-9B,0.02,966.4,96.64,826.15,8.2615,7.07,1,0.018355,-0.019443,0.007035,0.1074,14799,1.45,7151,44505,0.051330879,513.30879,18855,4776,23631,3.947864322,,0.302610977,1.883331217,0.051330879,0.029198934,0.016969235,0.022004993,0.120561974,0.021920359,0.004612585,,0.089859852,85.58654015,1.720698311
BISH-BABOGAYA11-1A-1U-9B,0.02,966.6,96.66,826.17,8.2617,7.07,1,0.018355,-0.019443,0.007066,0.1074,14593,1.47,6791,42579,0.049518098,495.18098,18705,4640,23345,4.03125,,0.290897408,1.823902335,0.049518098,0.025058899,0.014050118,0.022702934,0.108374384,0.022274577,0.005054616,,0.102076125,80.33773674,1.783536551
BISH-BABOGAYA11-1A-1U-9B,0.02,966.8,96.68,826.19,8.2619,7.07,1,0.018357,-0.019443,0.006999,0.1074,14728,1.35,8000,42302,0.050307835,503.07835,19051,4663,23714,4.085567231,,0.337353462,1.783840769,0.050307835,0.030572658,0.015054398,0.021801467,0.109513368,0.021042422,0.002656659,,0.052808047,81.82205211,2.030812391
BISH-BABOGAYA11-1A-1U-9B,0.02,967,96.7,826.21,8.2621,7.07,1,0.018358,-0.019443,0.006986,0.1074,15024,1.56,8407,47264,0.057920447,579.20447,18306,4622,22928,3.960623107,,0.366669574,2.06140963,0.057920447,0.023508374,0.020629798,0.029919749,0.117149337,0.024598744,0.003881717,,0.067018072,68.89795867,1.139534861
BISH-BABOGAYA11-1A-1U-9B,0.02,967.2,96.72,826.23,8.2623,7.07,1,0.018358,-0.019443,0.007013,0.1074,14984,1.57,8634,46037,0.057060791,570.60791,18632,4694,23326,3.969322539,,0.370144903,1.973634571,0.057060791,0.030909714,0.018005659,0.026536912,0.112492498,0.025207922,0.005187345,,0.090909091,74.37318144,1.716666632
BISH-BABOGAYA11-1A-1U-9B,0.02,967.4,96.74,826.25,8.2625,7.06,1,0.018355,-0.019443,0.007033,0.1074,14917,1.44,7930,46686,0.055373892,553.73892,18667,4575,23242,4.080218579,,0.341192668,2.008691163,0.055373892,0.02159883,0.011487824,0.028439893,0.115996902,0.025040874,0.004560709,,0.082362082,70.62935022,1.8801498
BISH-BABOGAYA11-1A-1U-9B,0.02,967.6,96.76,826.27,8.2627,7.06,1,0.018355,-0.019443,0.007011,0.1074,14644,1.48,7867,44872,0.053006189,530.06189,18066,4554,22620,3.967061924,,0.347789567,1.983731211,0.053006189,0.033200707,0.018700265,0.02250221,0.122634836,0.024624226,0.003271441,,0.061718098,88.15717261,1.775413717
BISH-BABOGAYA11-1A-1U-9B,0.02,967.8,96.78,826.29,8.2629,7.06,1,0.018357,-0.019443,0.007029,0.1074,14705,1.46,7977,45804,0.056394987,563.94987,18049,4453,22502,4.053222547,,0.354501822,2.035552395,0.056394987,0.028041952,0.018620567,0.025108879,0.116167452,0.023997867,0.003821882,,0.067769898,81.06902722,1.505966601
BISH-BABOGAYA11-1A-1U-9B,0.02,968,96.8,826.31,8.2631,7.06,1,0.018357,-0.019443,0.007029,0.1074,14668,1.46,7700,46475,0.054718898,547.18898,18073,4570,22643,3.954704595,,0.340060946,2.05251071,0.054718898,0.028618116,0.015766462,0.02384843,0.122289449,0.027469858,0.004504703,,0.082324455,86.06481475,1.815126057
BISH-BABOGAYA11-1A-1U-9B,0.02,968.2,96.82,826.33,8.2633,7.06,1,0.018358,-0.019443,0.006992,0.1074,14374,1.36,6923,44186,0.056151166,561.51166,17930,4456,22386,4.023788151,,0.309255785,1.973822925,0.056151166,0.031760922,0.020637899,0.026043063,0.117796837,0.024792281,0.004154382,,0.07398568,75.79073648,1.538961015
BISH-BABOGAYA11-1A-1U-9B,0.02,968.4,96.84,826.35,8.2635,7.06,1,0.01836,-0.019443,0.00697,0.1074,14137,1.58,6110,41022,0.049106943,491.06943,17649,4690,22339,3.763113006,,0.273512691,1.836340033,0.049106943,0.021666144,0.021487085,0.020905143,0.122163033,0.019875554,0.003849769,,0.078395624,87.84154373,1.008333331
BISH-BABOGAYA11-1A-1U-9B,0.02,968.6,96.86,826.37,8.2637,7.06,1,0.018355,-0.019443,0.006816,0.1074,14788,1.42,6351,46575,0.051865852,518.65852,18217,4534,22751,4.01786502,,0.279152565,2.047162762,0.051865852,0.034855611,0.017625599,0.023647312,0.122148477,0.024570349,0.002900971,,0.055932203,86.57063272,1.97755611
BISH-BABOGAYA11-1A-1U-9B,0.02,968.8,96.88,826.39,8.2639,7.05,1,0.018357,-0.019443,0.006803,0.1074,15257,1.59,7685,50672,0.065073218,650.73218,17850,4617,22467,3.866146849,,0.34205724,2.255396804,0.065073218,0.023100547,0.01624605,0.025593092,0.13286153,0.026171719,0.003560778,,0.054719562,88.1252177,1.421917758
BISH-BABOGAYA11-1A-1U-9B,0.02,969,96.9,826.41,8.2641,7.05,1,0.018352,-0.019443,0.006855,0.1074,15123,1.39,7583,49044,0.06093478,609.3478,17836,4565,22401,3.907119387,,0.338511674,2.189366546,0.06093478,0.031605732,0.015088612,0.026650596,0.127896076,0.025757779,0.00361591,,0.059340659,82.15075363,2.09467458
BISH-BABOGAYA11-1A-1U-9B,0.02,969.2,96.92,826.43,8.2643,7.05,1,0.018353,-0.019443,0.00688,0.1074,14719,1.4,7635,45426,0.061763925,617.63925,17986,4600,22586,3.91,,0.338041265,2.011245905,0.061763925,0.03294076,0.017665811,0.026875055,0.118967502,0.024749845,0.002877889,,0.046594982,74.83690378,1.864661634
BISH-BABOGAYA11-1A-1U-9B,0.02,969.4,96.94,826.45,8.2645,7.05,1,0.018355,-0.019443,0.006853,0.1074,14917,1.32,7751,49935,0.061957756,619.57756,17525,4490,22015,3.90311804,,0.352078129,2.268226209,0.061957756,0.025982285,0.022711787,0.026799909,0.126504656,0.028571429,0.004724052,,0.076246334,84.63559369,1.14400003
BISH-BABOGAYA11-1A-1U-9B,0.02,969.6,96.96,826.47,8.2647,7.06,1,0.018354,-0.019443,0.006817,0.1074,14908,1.37,7992,49733,0.065506843,655.06843,17215,4340,21555,3.966589862,,0.370772443,2.307260496,0.065506843,0.032428671,0.020505683,0.029181164,0.13769427,0.034330782,0.005103224,,0.077903683,79.0667739,1.581447982
BISH-BABOGAYA11-1A-1U-9B,0.02,969.8,96.98,826.49,8.2649,7.06,1,0.018355,-0.019443,0.006835,0.1074,14771,1.42,9164,47530,0.061742832,617.42832,16935,4444,21379,3.810756076,,0.428644932,2.223209692,0.061742832,0.033724683,0.028485897,0.030403667,0.135881005,0.03484728,0.005004911,,0.081060606,73.12307729,1.183908058
BISH-BABOGAYA11-1A-1U-9B,0.02,970,97,826.51,8.2651,7.06,1,0.018356,-0.019443,0.006897,0.1074,14680,1.38,8821,47777,0.063108379,631.08379,16947,4524,21471,3.74602122,,0.410833217,2.225187462,0.063108379,0.035862326,0.026826883,0.028643286,0.145312282,0.028084393,0.005542359,,0.087822878,77.68617965,1.336805547
BISH-BABOGAYA11-1A-1U-9B,0.02,970.2,97.02,826.53,8.2653,7.06,1,0.018356,-0.019443,0.006858,0.1074,14893,1.4,9225,51354,0.076821004,768.21004,16527,4574,21101,3.613248798,,0.437183072,2.43372352,0.076821004,0.031183356,0.019098621,0.029951187,0.134732951,0.027865978,0.005449979,,0.070943862,81.25632951,1.632754323
BISH-BABOGAYA11-1A-1U-9B,0.02,970.4,97.04,826.55,8.2655,7.06,1,0.018354,-0.019443,0.006961,0.1074,14994,1.34,7636,53848,0.073467852,734.67852,16620,4641,21261,3.581124758,,0.359155261,2.532712478,0.073467852,0.031277927,0.017496825,0.033864823,0.135365223,0.031089789,0.004891586,,0.066581306,74.78888869,1.787634442
BISH-BABOGAYA11-1A-1U-9B,0.02,970.6,97.06,826.57,8.2657,7.06,1,0.018355,-0.019443,0.006961,0.1074,14745,1.39,7899,51478,0.075989472,759.89472,16091,4425,20516,3.636384181,,0.385016572,2.50916358,0.075989472,0.031633847,0.025492299,0.036361864,0.140280756,0.034168454,0.006287775,,0.08274535,69.00536177,1.240917777
BISH-BABOGAYA11-1A-1U-9B,0.02,970.8,97.08,826.59,8.2659,7.06,1,0.018355,-0.019443,0.00693,0.1074,14626,1.41,7793,50602,0.099812671,998.12671,16364,4455,20819,3.673176207,,0.374321533,2.430568231,0.099812671,0.032758538,0.024929151,0.030933282,0.142177818,0.033719199,0.005860032,,0.058710298,78.57453441,1.314065529
BISH-BABOGAYA11-1A-1U-9B,0.02,971,97.1,826.61,8.2661,7.06,1,0.018354,-0.019443,0.006955,0.1074,14972,1.45,9532,56735,0.095294996,952.94996,15637,4448,20085,3.51551259,,0.474583022,2.824744834,0.095294996,0.03544934,0.025392084,0.035001245,0.136370426,0.037988549,0.006621857,,0.069487983,80.7041245,1.3960784
BISH-BABOGAYA11-1A-1U-9B,0.02,971.2,97.12,826.63,8.2663,7.06,1,0.018355,-0.019443,0.006981,0.1074,14703,1.62,8895,57625,0.082933306,829.33306,15038,4544,19582,3.309419014,,0.454243693,2.942753549,0.082933306,0.038555817,0.022827086,0.037891942,0.141558574,0.040649576,0.00720049,,0.08682266,77.6617242,1.689038058
BISH-BABOGAYA11-1A-1U-9B,0.02,971.4,97.14,826.65,8.2665,7.06,1,0.018357,-0.019443,0.007023,0.1074,14796,1.5,10005,59073,0.086279332,862.79332,15022,4496,19518,3.341192171,,0.51260375,3.026590839,0.086279332,0.036684086,0.020084025,0.039450763,0.140280766,0.036581617,0.006609284,,0.076603325,76.71818259,1.826530588
BISH-BABOGAYA11-1A-1U-9B,0.02,971.6,97.16,826.67,8.2667,7.06,1,0.018357,-0.019443,0.007009,0.1074,14451,1.5,10011,56538,0.084927032,849.27032,14698,4283,18981,3.431706748,,0.527422159,2.978662873,0.084927032,0.033401823,0.024814288,0.036299457,0.134555608,0.043201096,0.007902639,,0.093052109,82.05805594,1.34607219
BISH-BABOGAYA11-1A-1U-9B,0.02,971.8,97.18,826.69,8.2669,7.06,1,0.018358,-0.019443,0.006996,0.1074,14851,1.59,8664,63643,0.098746577,987.46577,14550,4438,18988,3.278503831,,0.456288182,3.351748473,0.098746577,0.0413419,0.025963767,0.042447862,0.135822625,0.045871076,0.007320413,,0.074133333,78.96153811,1.592292058
BISH-BABOGAYA11-1A-1U-9B,0.02,972,97.2,826.71,8.2671,7.06,1,0.018358,-0.019443,0.007014,0.1074,15021,1.63,8747,67033,0.109095802,1090.95802,14459,4121,18580,3.508614414,,0.470775027,3.60780409,0.109095802,0.048062433,0.028848224,0.047362756,0.144617869,0.053552207,0.008396125,,0.076961026,76.17386307,1.66604478
BISH-BABOGAYA11-1A-1U-9B,0.02,972.2,97.22,826.73,8.2673,7.06,1,0.018358,-0.019443,0.007014,0.1074,15448,1.49,9031,73046,0.126272687,1262.72687,13918,4154,18072,3.350505537,,0.499723329,4.041943338,0.126272687,0.045097388,0.027611775,0.050575476,0.13601151,0.056551571,0.011066844,,0.087642419,79.91903701,1.633266532
BISH-BABOGAYA11-1A-1U-9B,0.02,972.4,97.24,826.75,8.2675,7.07,1,0.018359,-0.019443,0.006996,0.1074,15614,1.55,9040,76907,0.126768316,1267.68316,13734,4433,18167,3.098127679,,0.497605549,4.233335168,0.126768316,0.034182859,0.02377938,0.048769747,0.148290857,0.058292508,0.010623658,,0.083803734,86.80248368,1.437500011
BISH-BABOGAYA11-1A-1U-9B,0.02,972.6,97.26,826.77,8.2677,7.07,1,0.018359,-0.019443,0.006971,0.1074,15456,1.61,8298,76137,0.136472024,1364.72024,13640,4393,18033,3.104939677,,0.46015638,4.22209283,0.136472024,0.032163256,0.031275994,0.049132147,0.140464704,0.064770144,0.010536239,,0.077204388,85.93340792,1.028368787
BISH-BABOGAYA11-1A-1U-9B,0.02,972.8,97.28,826.79,8.2679,7.07,1,0.018352,-0.019443,0.006971,0.1074,15286,1.42,7546,73575,0.131260984,1312.60984,13943,4265,18208,3.269167644,,0.414433216,4.040806239,0.131260984,0.03904877,0.027076011,0.051405975,0.14905536,0.065300967,0.009171793,,0.069874477,78.60576984,1.442190654
BISH-BABOGAYA11-1A-1U-9B,0.02,973,97.3,826.81,8.2681,7.07,1,0.018355,-0.019443,0.006929,0.1074,15282,1.53,7496,72934,0.132968127,1329.68127,13753,4319,18072,3.184301922,,0.414785303,4.035745905,0.132968127,0.035524568,0.024513059,0.054725542,0.131806109,0.06833776,0.011509517,,0.086558469,73.74519754,1.449209909
BISH-BABOGAYA11-1A-1U-9B,0.02,973.2,97.32,826.83,8.2683,7.07,1,0.018357,-0.019443,0.006893,0.1074,15672,1.38,8293,76708,0.138482608,1384.82608,13836,4419,18255,3.131025119,,0.454286497,4.202026842,0.138482608,0.041248973,0.026458505,0.043987949,0.143851,0.067104903,0.010517666,,0.075949367,95.52677353,1.559006187
BISH-BABOGAYA11-1A-1U-9B,0.02,973.4,97.34,826.85,8.2685,7.07,1,0.018358,-0.019443,0.006872,0.1074,15764,1.59,8648,78333,0.137359319,1373.59319,14091,4124,18215,3.416828322,,0.474773538,4.300466648,0.137359319,0.043645347,0.024759813,0.049684326,0.141147406,0.064397475,0.011638759,,0.084732214,86.55580128,1.76274946
BISH-BABOGAYA11-1A-1U-9B,0.02,973.6,97.36,826.87,8.2687,7.06,1,0.018353,-0.019443,0.006872,0.1074,15832,1.47,8099,79366,0.137190258,1371.90258,14310,4496,18806,3.182829181,,0.430660428,4.220248857,0.137190258,0.041210252,0.026161863,0.057481655,0.127352972,0.063011805,0.010315857,,0.075193798,73.41905617,1.575203264
BISH-BABOGAYA11-1A-1U-9B,0.02,973.8,97.38,826.89,8.2689,7.06,1,0.018351,-0.019443,0.006837,0.1074,15862,1.39,8471,79310,0.132589503,1325.89503,14050,4413,18463,3.18377521,,0.458809511,4.295618264,0.132589503,0.036180469,0.02345231,0.049233602,0.13730163,0.066673888,0.011049125,,0.083333333,87.24972558,1.542725173
BISH-BABOGAYA11-1A-1U-9B,0.02,974,97.4,826.91,8.2691,7.06,1,0.018351,-0.019443,0.006792,0.1074,16031,1.41,8435,80880,0.143277451,1432.77451,13829,4185,18014,3.30442055,,0.468246919,4.489841235,0.143277451,0.037193294,0.028255801,0.053680471,0.130176529,0.073220828,0.012434773,,0.086788067,83.64012371,1.316306482
BISH-BABOGAYA11-1A-1U-9B,0.02,974.2,97.42,826.93,8.2693,7.06,1,0.018349,-0.019443,0.006772,0.1074,15994,1.68,7913,82552,0.139659803,1396.59803,13645,4227,17872,3.228057724,,0.442759624,4.619068935,0.139659803,0.042356759,0.025738585,0.057576097,0.134847807,0.069997762,0.012309758,,0.088141026,80.22546118,1.645652199
BISH-BABOGAYA11-1A-1U-9B,0.02,974.4,97.44,826.95,8.2695,7.06,1,0.018355,-0.019443,0.006706,0.1074,15963,1.51,8496,82483,0.158539444,1585.39444,13049,4013,17062,3.251682033,,0.497948658,4.834310163,0.158539444,0.040030477,0.035341695,0.060016411,0.147344977,0.075430782,0.015531591,,0.097966728,80.54980434,1.132669981
BISH-BABOGAYA11-1A-1U-9B,0.02,974.6,97.46,826.97,8.2697,7.07,1,0.018356,-0.019443,0.006663,0.1074,15947,1.45,8051,83820,0.163519439,1635.19439,12997,4108,17105,3.16382668,,0.470681087,4.900321543,0.163519439,0.044022216,0.029289681,0.063139433,0.137152879,0.080210465,0.014732534,,0.090096532,77.611111,1.502994041
BISH-BABOGAYA11-1A-1U-9B,0.02,974.8,97.48,826.99,8.2699,7.07,1,0.018357,-0.019443,0.00665,0.1074,15806,1.56,8313,83437,0.160653789,1606.53789,12882,3943,16825,3.267055541,,0.494086181,4.95910847,0.160653789,0.039346211,0.022644874,0.070549777,0.142347697,0.08564636,0.014442793,,0.089900111,70.29233374,1.737532786
BISH-BABOGAYA11-1A-1U-9B,0.02,975,97.5,827.01,8.2701,7.07,1,0.018354,-0.019443,0.00683,0.1074,15934,1.46,8118,86955,0.169258699,1692.58699,12451,4074,16525,3.056210113,,0.491255673,5.262027231,0.169258699,0.045022693,0.017428139,0.067231467,0.144931921,0.084780635,0.012768533,,0.075437969,78.26732728,2.583333367
BISH-BABOGAYA11-1A-1U-9B,0.02,975.2,97.52,827.03,8.2703,7.07,1,0.018353,-0.019443,0.00682,0.1074,15852,1.42,7890,87377,0.169793112,1697.93112,12498,4081,16579,3.062484685,,0.475903251,5.270341999,0.169793112,0.042644309,0.034079257,0.059171241,0.138609084,0.083056879,0.013450751,,0.079218472,89.06931661,1.251327428
BISH-BABOGAYA11-1A-1U-9B,0.02,975.4,97.54,827.05,8.2705,7.07,1,0.018352,-0.019443,0.006889,0.1074,15534,1.39,7562,83463,0.166246542,1662.46542,12108,4157,16265,2.912677412,,0.464924685,5.131447894,0.166246542,0.046972026,0.027482324,0.064125423,0.15179834,0.080725484,0.012296342,,0.073964497,80.02205138,1.709172267
BISH-BABOGAYA11-1A-1U-9B,0.02,975.6,97.56,827.07,8.2707,7.07,1,0.01835,-0.019443,0.006908,0.1074,15722,1.55,8199,85714,0.167459974,1674.59974,12108,4069,16177,2.975669698,,0.506830686,5.298510231,0.167459974,0.045373061,0.029671756,0.060579836,0.142857143,0.085244483,0.013661371,,0.081579919,87.46326469,1.529166693
BISH-BABOGAYA11-1A-1U-9B,0.02,975.8,97.58,827.09,8.2709,7.07,1,0.018353,-0.019443,0.006962,0.1074,15633,1.48,8183,85214,0.165596444,1655.96444,12120,4076,16196,2.973503435,,0.505248209,5.261422573,0.165596444,0.047172141,0.032168437,0.061681897,0.148863917,0.082180785,0.014386268,,0.086875466,85.29929897,1.466410724
BISH-BABOGAYA11-1A-1U-9B,0.02,976,97.6,827.11,8.2711,7.07,1,0.018353,-0.019443,0.006949,0.1074,15751,1.52,8380,85482,0.161303728,1613.03728,12572,4272,16844,2.942883895,,0.497506531,5.074922821,0.161303728,0.049335075,0.027784374,0.061802422,0.146105438,0.075635241,0.013120399,,0.081339713,82.11527407,1.775641049
BISH-BABOGAYA11-1A-1U-9B,0.02,976.2,97.62,827.13,8.2713,7.07,1,0.018351,-0.019443,0.006905,0.1074,15742,1.41,7933,86641,0.174424272,1744.24272,12403,4011,16414,3.092246323,,0.483306933,5.278481784,0.174424272,0.041428049,0.024674059,0.062873157,0.145546485,0.078835141,0.015352748,,0.08801956,83.95445745,1.679012318
BISH-BABOGAYA11-1A-1U-9B,0.02,976.4,97.64,827.15,8.2715,7.06,1,0.018351,-0.019443,0.006886,0.1074,15871,1.5,7609,88641,0.171887165,1718.87165,12433,4264,16697,2.915806754,,0.455710607,5.308797988,0.171887165,0.039108822,0.021381086,0.064083368,0.144876325,0.084086962,0.012756783,,0.074216028,82.84205643,1.829131691
BISH-BABOGAYA11-1A-1U-9B,0.02,976.6,97.66,827.17,8.2717,7.06,1,0.01835,-0.019443,0.006861,0.1074,16212,1.65,7896,92196,0.184857662,1848.57662,12423,4087,16510,3.039637876,,0.478255603,5.584251969,0.184857662,0.046456693,0.0383404,0.070260448,0.14015748,0.088310115,0.013809812,,0.074705111,79.47931059,1.211690358
BISH-BABOGAYA11-1A-1U-9B,0.02,976.8,97.68,827.19,8.2719,7.06,1,0.018353,-0.019443,0.00683,0.1074,16192,1.47,7598,92923,0.174468874,1744.68874,12041,4151,16192,2.900746808,,0.469244071,5.73882164,0.174468874,0.045825099,0.030323617,0.068490613,0.128396739,0.088376976,0.015439723,,0.088495575,83.78990038,1.511201616
BISH-BABOGAYA11-1A-1U-9B,0.02,977,97.7,827.21,8.2721,7.06,1,0.018352,-0.019443,0.006852,0.1074,16162,1.49,7770,92151,0.183331263,1833.31263,12038,4064,16102,2.962106299,,0.482548752,5.72295367,0.183331263,0.057570488,0.028940504,0.067382934,0.155384424,0.090050925,0.014780773,,0.080623306,84.93179697,1.989270401
BISH-BABOGAYA11-1A-1U-9B,0.02,977.2,97.72,827.23,8.2723,7.06,1,0.018351,-0.019443,0.006898,0.1074,16085,1.45,8154,91188,0.188314152,1883.14152,11754,4060,15814,2.895073892,,0.515619072,5.76628304,0.188314152,0.057354243,0.033008726,0.06709245,0.148159858,0.088402681,0.016567598,,0.087978509,85.94533424,1.737547914
BISH-BABOGAYA11-1A-1U-9B,0.02,977.4,97.74,827.25,8.2725,7.06,1,0.01835,-0.019443,0.006918,0.1074,16015,1.73,7887,91149,0.17704113,1770.4113,11999,4291,16290,2.796317875,,0.484162063,5.595395948,0.17704113,0.049294045,0.028852056,0.065991406,0.139717618,0.089993861,0.015653775,,0.088418863,84.78976714,1.708510652
